4	356.614866158172902	-603121.3247027956	-1149046.1107213646	-603123.554289043	-1148689.5028250553	44
5	6600.892078679858059	-616813.5688525774	-1145651.2080328278	-612834.1242850237	-1149553.3716276512	45
5	3792.013063280930965	-612834.1242850237	-1149553.3716276512	-609531.0998282321	-1150480.1890470237	46
4	2483.872598133945758	-612080.6603395529	-1140752.3149611652	-614485.4267912172	-1140327.4231920838	47
4	442.873817830495739	-614485.4267912172	-1140327.4231920838	-614786.098755125	-1140601.9357600212	48
4	3430.672722306911965	-617682.2280874625	-1139405.772517532	-620560.1339399181	-1137653.4193581678	49
4	3351.726943966240469	-614786.098755125	-1140601.9357600212	-617682.2280874625	-1139405.772517532	50
5	3740.021082647543608	-620408.8360472657	-1140751.3407395408	-617682.2280874625	-1139405.772517532	51
5	5095.958655951869332	-614485.4267912172	-1140327.4231920838	-617240.9998144545	-1136450.000006862	52
4	3783.068734609550120	-624805.7042827868	-1141176.8711048737	-623976.874804087	-1137676.2373433523	53
5	5643.069475483660426	-628513.4450930767	-1142136.7186360992	-626689.9704374634	-1136946.0020963214	54
6	5860.642427977173611	-610887.4442091435	-1146324.7882500142	-612834.1242850237	-1149553.3716276512	55
6	1803.119011564433094	-621575.3004605471	-1141323.4127913415	-620408.8360472657	-1140751.3407395408	56
3	4551.385891255561546	-594021.5080194399	-1099372.9648986422	-597454.0159419887	-1096551.7476036437	57
3	564.479515881148814	-599499.6134766786	-1094031.2370225228	-600059.3567966335	-1094050.3835594952	58
3	5603.100976483009617	-600059.3567966335	-1094050.3835594952	-604314.796481248	-1090874.774857711	59
3	625.131902476081109	-604314.796481248	-1090874.774857711	-604749.9309360236	-1090434.6826818287	60
3	3616.817404326122414	-597454.0159419887	-1096551.7476036437	-599499.6134766786	-1094031.2370225228	61
3	4370.179403617476964	-592095.8967303261	-1099136.8821344338	-587994.9273140952	-1099706.41446957	62
3	1579.634660355738788	-597064.441496592	-1135893.4149181806	-597450.6104445718	-1134361.7256628685	63
3	1128.725908369086255	-597450.6104445718	-1134361.7256628685	-597571.2352863997	-1133239.4637398943	64
3	596.505369230793008	-597259.9546270296	-1130969.538187094	-597037.708464127	-1130415.98123556	65
3	1134.692473146869133	-596189.3343080542	-1121605.6824730746	-596140.6628663689	-1120472.0353062302	66
3	263.651456333224758	-596140.6628663689	-1120472.0353062302	-596180.8399476707	-1120211.4630656429	67
3	536.793096886543253	-596526.724421218	-1122017.879500538	-596189.3343080542	-1121605.6824730746	68
3	5231.674798419004219	-597563.1004747376	-1117761.1804349683	-598804.9679651856	-1112804.8269722648	69
3	4376.203423826877042	-595977.2763484718	-1127525.3385573477	-596062.4949835129	-1123238.2641731314	70
3	2907.865408740078237	-596180.8399476707	-1120211.4630656429	-597563.1004747376	-1117761.1804349683	71
3	839.991958349512288	-596208.7527330108	-1128332.8069304079	-595977.2763484718	-1127525.3385573477	72
3	1345.360875246783962	-596062.4949835129	-1123238.2641731314	-596526.724421218	-1122017.879500538	73
3	2242.048792911649798	-597037.708464127	-1130415.98123556	-596208.7527330108	-1128332.8069304079	74
3	170.941503916520503	-600727.1751538701	-1099975.5556345545	-600850.2061257772	-1099856.8780136108	75
3	7405.938734593550180	-599121.4958705716	-1109865.292128913	-600589.4356881045	-1102755.7077157572	76
3	1962.478261588311398	-600850.2061257772	-1099856.8780136108	-601001.6611791179	-1097916.3422220089	77
3	2796.873387490219102	-600589.4356881045	-1102755.7077157572	-600727.1751538701	-1099975.5556345545	78
3	2708.808792992292638	-598752.902725827	-1112494.3850270808	-599121.4958705716	-1109865.292128913	79
3	314.777684213982184	-598804.9679651856	-1112804.8269722648	-598752.902725827	-1112494.3850270808	80
3	4034.052875798452533	-601001.6611791179	-1097916.3422220089	-600059.3567966335	-1094050.3835594952	81
5	4190.799757394916014	-604293.4413127899	-1122859.917810917	-601578.4141745977	-1125836.453343507	82
5	167.732781426612092	-600727.1751538701	-1099975.5556345545	-600559.442793794	-1099975.9315978363	83
5	6328.291362812476109	-600559.442793794	-1099975.9315978363	-594477.4474056512	-1099856.1762038432	84
4	5005.319040262325871	-596208.7527330108	-1128332.8069304079	-591676.936030861	-1128344.5241325647	85
4	2005.125000135970140	-585700.3250890821	-1132609.9791437462	-584182.5232503638	-1131641.576134093	86
4	6248.073083137470348	-584182.5232503638	-1131641.576134093	-578374.980185233	-1131122.1150184795	87
4	349.542513233030093	-578374.980185233	-1131122.1150184795	-578290.7092291191	-1130782.88298209	88
4	88.275820322932788	-591676.936030861	-1128344.5241325647	-591601.952572722	-1128391.1084803566	89
4	133.831435251499954	-591601.952572722	-1128391.1084803566	-591482.6637713388	-1128451.7800134346	90
4	2819.521564095708982	-591482.6637713388	-1128451.7800134346	-589034.9830231145	-1129663.9420390055	91
4	4706.616693233956539	-589034.9830231145	-1129663.9420390055	-585700.3250890821	-1132609.9791437462	92
3	5808.263125022969689	-618223.9286623225	-1121692.7089798562	-614249.2839567065	-1124629.0707489848	93
3	4365.776101321944225	-623966.5531888083	-1118816.0242659226	-620232.8787700683	-1120953.4946190417	94
3	5300.441080340937333	-629763.27993175	-1117663.0183951817	-624648.5041333064	-1118734.5317360908	95
3	321.038836490157337	-620232.8787700683	-1120953.4946190417	-619928.5985714644	-1121055.8640249819	96
3	686.802826960076459	-624648.5041333064	-1118734.5317360908	-623966.5531888083	-1118816.0242659226	97
3	1828.019551693444100	-619928.5985714644	-1121055.8640249819	-618223.9286623225	-1121692.7089798562	98
3	248.885662126025096	-604538.48258527	-1122816.3420424983	-604293.4413127899	-1122859.917810917	99
3	236.213121391101140	-600793.3478347808	-1125515.52773292	-600649.7474978381	-1125703.0792776942	100
3	2979.753461163103566	-606804.1345898062	-1124448.1595923826	-604538.48258527	-1122816.3420424983	101
3	2273.201260047479991	-608787.747775834	-1125294.1597489975	-606804.1345898062	-1124448.1595923826	102
3	852.490168310752438	-601578.4141745977	-1125836.453343507	-600793.3478347808	-1125515.52773292	103
3	4374.970991403971311	-604293.4413127899	-1122859.917810917	-601578.4141745977	-1125836.453343507	104
3	6501.407486362850250	-614249.2839567065	-1124629.0707489848	-608787.747775834	-1125294.1597489975	105
3	8160.940055152023888	-614571.8979969174	-1100087.4042744972	-606987.1777184084	-1098676.5583143644	106
3	268.526908282492229	-616297.0824394748	-1100789.439830631	-616240.9507547097	-1100527.5676965602	107
3	1165.825400218012874	-616240.9507547097	-1100527.5676965602	-615154.5691399127	-1100295.2368817627	108
3	217.721562211611541	-616757.9376372807	-1100748.1378280707	-616645.365185067	-1100934.4916338064	109
3	442.727341108151052	-617063.9052177668	-1100527.9103068523	-616757.9376372807	-1100748.1378280707	110
3	377.280925149591212	-616645.365185067	-1100934.4916338064	-616297.0824394748	-1100789.439830631	111
3	618.627556387781397	-615154.5691399127	-1100295.2368817627	-614571.8979969174	-1100087.4042744972	112
3	1725.597689209574355	-618442.1328270398	-1099579.3884730563	-617063.9052177668	-1100527.9103068523	113
3	5302.886830974079203	-623320.9716714695	-1096845.746001009	-618937.135374546	-1099091.197618872	114
3	695.239406353592358	-618937.135374546	-1099091.197618872	-618442.1328270398	-1099579.3884730563	115
3	1302.917620718142871	-605576.1220360696	-1098348.884049356	-604319.0572820343	-1098006.2727090009	116
3	1150.713891577393952	-601968.0890282094	-1097361.401034087	-601001.6611791179	-1097916.3422220089	117
3	1362.417041146305792	-606987.1777184084	-1098676.5583143644	-605660.0734321252	-1098368.3791337982	118
3	86.185237814135817	-605660.0734321252	-1098368.3791337982	-605576.1220360696	-1098348.884049356	119
3	2437.882342770957621	-604319.0572820343	-1098006.2727090009	-601968.0890282094	-1097361.401034087	120
3	4139.258540044585970	-601001.6611791179	-1097916.3422220089	-597454.0159419887	-1096551.7476036437	121
4	3728.993144480734372	-630864.9903012365	-1108057.3756825924	-627754.6235398613	-1107095.0958278365	122
4	4235.907127074760865	-624956.6307523549	-1106415.733843688	-621528.0443381369	-1105469.4422946312	123
4	2844.288589386720560	-627583.2359715067	-1106700.778272979	-624956.6307523549	-1106415.733843688	124
4	429.953523831782377	-627754.6235398613	-1107095.0958278365	-627583.2359715067	-1106700.778272979	125
4	741.540976332791274	-621528.0443381369	-1105469.4422946312	-621479.1792395636	-1104821.3400945328	126
4	7421.213663854825427	-621479.1792395636	-1104821.3400945328	-616757.9376372807	-1100748.1378280707	127
5	4706.720189660971300	-624956.6307523549	-1106415.733843688	-626027.344320003	-1102061.8989976011	128
4	640.471239353971669	-631911.5398897416	-1116039.8974190988	-631708.3003907986	-1115518.9904251806	129
4	184.823874040443314	-631708.3003907986	-1115518.9904251806	-631705.3742334731	-1115334.1897162572	130
4	10436.056193023698142	-631705.3742334731	-1115334.1897162572	-627754.6235398613	-1107095.0958278365	131
4	4421.512503598853982	-627583.2359715067	-1106700.778272979	-630082.6281729303	-1103569.3552976921	132
4	1869.413029165606986	-630082.6281729303	-1103569.3552976921	-631254.6442000903	-1102120.0178919137	133
5	323.511483963834905	-632156.9136443809	-1121934.4132071324	-631833.6849312708	-1121921.0033844002	134
4	1898.816617965301248	-619343.1427157559	-1122536.7998087779	-619928.5985714644	-1121055.8640249819	135
4	7889.222302486472472	-619928.5985714644	-1121055.8640249819	-619902.94278818	-1113893.107437376	136
4	5785.399757827309259	-619902.94278818	-1113893.107437376	-620768.1836035512	-1109330.525483463	137
4	311.844227052105794	-620483.361818567	-1109097.4079921283	-620263.2404681183	-1108876.515681211	138
4	368.058709946969657	-620768.1836035512	-1109330.525483463	-620483.361818567	-1109097.4079921283	139
4	3935.594508819262956	-620263.2404681183	-1108876.515681211	-621528.0443381369	-1105469.4422946312	140
4	7353.796822767817503	-621479.1792395636	-1104821.3400945328	-624547.1269351578	-1098387.502620533	141
5	4695.116439909887958	-630082.6281729303	-1103569.3552976921	-626027.344320003	-1102061.8989976011	142
5	614.816021943310261	-619902.94278818	-1113893.107437376	-619362.7993264571	-1113950.8748156205	143
5	249.740521812409895	-619362.7993264571	-1113950.8748156205	-619275.1679256633	-1113717.013605006	144
5	5296.846910926269629	-618937.135374546	-1099091.197618872	-619695.5748526715	-1093925.494948294	145
5	1976.930630595024923	-619695.5748526715	-1093925.494948294	-620429.984811358	-1092113.1991321817	146
4	4321.977360638529717	-631270.5127144232	-1134771.5561996698	-630120.2513931096	-1130734.7795889676	147
4	3803.780413805718126	-631833.6849312708	-1121921.0033844002	-631956.6153203398	-1118231.2227225304	148
4	1936.974815320940479	-631956.6153203398	-1118231.2227225304	-632272.673489902	-1116400.7081413604	149
4	307.510423873999912	-630068.4555970095	-1125781.0828403272	-630104.1551704034	-1125479.8223969676	150
4	1695.690936202111743	-630120.2513931096	-1130734.7795889676	-628751.4476623572	-1129934.368603766	151
4	4126.881175883656397	-630104.1551704034	-1125479.8223969676	-631833.6849312708	-1121921.0033844002	152
4	3345.002921605835581	-628751.4476623572	-1129934.368603766	-629185.4832146987	-1126866.0896483772	153
4	1433.478720302452530	-629185.4832146987	-1126866.0896483772	-630068.4555970095	-1125781.0828403272	154
4	366.545478012160345	-631708.3003907986	-1115518.9904251806	-631376.6300534457	-1115362.944358997	155
4	10910.109320929723253	-631304.3530769199	-1115258.0816861093	-622059.1173582561	-1110292.5351964608	156
4	127.358319323357733	-631376.6300534457	-1115362.944358997	-631304.3530769199	-1115258.0816861093	157
4	1754.622178018194973	-622059.1173582561	-1110292.5351964608	-620768.1836035512	-1109330.525483463	158
4	10315.728382713452447	-620263.2404681183	-1108876.515681211	-616645.365185067	-1100934.4916338064	159
4	469.239199833294094	-616240.9507547097	-1100527.5676965602	-616428.2190610059	-1100118.2261041105	160
4	1880.011427109274564	-616428.2190610059	-1100118.2261041105	-616278.1129702107	-1098253.8180750571	161
4	5024.949231223059542	-615956.2506819405	-1095802.9188506305	-613989.3075297363	-1091292.0424127318	162
4	2539.148586113634337	-616278.1129702107	-1098253.8180750571	-615956.2506819405	-1095802.9188506305	163
4	7755.509748193595442	-613989.3075297363	-1091292.0424127318	-611384.6412436776	-1084285.2685031705	164
5	3846.509688679363990	-615659.4391083196	-1087960.4850843884	-613989.3075297363	-1091292.0424127318	165
5	5362.843000498082802	-613989.3075297363	-1091292.0424127318	-610340.1625091246	-1092056.9693093002	166
5	1187.085941530793662	-610096.8601323105	-1093218.8544094786	-610340.1625091246	-1092056.9693093002	167
5	8846.292372959596833	-606987.1777184084	-1098676.5583143644	-610096.8601323105	-1093218.8544094786	168
5	3775.999614828247104	-610096.8601323105	-1093218.8544094786	-609398.0341466069	-1090168.1970085464	169
5	3379.263450410637688	-615956.2506819405	-1095802.9188506305	-616907.5348767042	-1094027.2783195004	170
5	6623.018310724911316	-616907.5348767042	-1094027.2783195004	-616279.5071601048	-1088631.418890264	171
5	616.250887038580117	-617063.9052177668	-1100527.9103068523	-617158.2618735099	-1099918.9259250388	172
5	6460.592969698375782	-617158.2618735099	-1099918.9259250388	-617130.1419853121	-1094041.8708636947	173
5	223.084887764337509	-617130.1419853121	-1094041.8708636947	-616907.5348767042	-1094027.2783195004	174
5	2720.286089895210807	-619695.5748526715	-1093925.494948294	-617130.1419853121	-1094041.8708636947	175
5	2536.665045276293313	-623966.5531888083	-1118816.0242659226	-624654.9105266817	-1116423.3766492717	176
5	5433.994079549587696	-623710.051933825	-1115024.8660566583	-622059.1173582561	-1110292.5351964608	177
5	1757.689947839451179	-624654.9105266817	-1116423.3766492717	-623710.051933825	-1115024.8660566583	178
5	7084.258899763523004	-623710.051933825	-1115024.8660566583	-620232.8787700683	-1120953.4946190417	179
5	929.457610539869165	-631304.3530769199	-1115258.0816861093	-630416.1035880595	-1115162.4962084368	180
5	902.576168520441684	-630416.1035880595	-1115162.4962084368	-629578.791623339	-1115491.0430644937	181
5	5169.412313890360565	-629578.791623339	-1115491.0430644937	-624654.9105266817	-1116423.3766492717	182
5	5899.591493105384870	-629185.4832146987	-1126866.0896483772	-623802.8039789721	-1126608.9543373398	183
5	5315.599623829266420	-630120.2513931096	-1130734.7795889676	-632097.0602199808	-1126307.573753368	184
5	9917.241909005306297	-631270.5127144232	-1134771.5561996698	-623320.8097959645	-1133334.1954858005	185
4	8330.157728264013713	-616297.0824394748	-1100789.439830631	-612871.9647361896	-1107876.7140622325	186
4	4998.159889316019871	-610439.0911438055	-1115468.0328194015	-607261.6932549402	-1119212.6244924143	187
4	1410.730590335977467	-605450.9337718338	-1121755.2481057383	-604538.48258527	-1122816.3420424983	188
4	157.308283947546073	-607261.6932549402	-1119212.6244924143	-607249.2510181554	-1119369.4399474636	189
4	3025.250223031818223	-607249.2510181554	-1119369.4399474636	-605450.9337718338	-1121755.2481057383	190
4	2762.112031243037563	-612022.4069855437	-1113429.3772467785	-610439.0911438055	-1115468.0328194015	191
4	3150.532724852399497	-612871.9647361896	-1107876.7140622325	-611707.4103490971	-1110672.2511267327	192
4	2829.823231790129739	-611707.4103490971	-1110672.2511267327	-612022.4069855437	-1113429.3772467785	193
5	3353.534649317855383	-605450.9337718338	-1121755.2481057383	-603118.5909799971	-1120294.1316812634	194
5	1090.350594369495866	-603118.5909799971	-1120294.1316812634	-602305.3333311826	-1121019.7357521616	195
5	860.254483469614797	-607161.1186240205	-1116483.8536523469	-606637.6717388183	-1116074.3112434708	196
5	5803.904915783283286	-606637.6717388183	-1116074.3112434708	-603118.5909799971	-1120294.1316812634	197
5	4767.696064907146138	-612871.9647361896	-1107876.7140622325	-609657.701316271	-1105496.22823786	198
5	2795.484092451239121	-607261.6932549402	-1119212.6244924143	-607161.1186240205	-1116483.8536523469	199
5	7840.365832757035605	-607161.1186240205	-1116483.8536523469	-610215.835485436	-1109619.341769185	200
5	5407.607872459733699	-608787.747775834	-1125294.1597489975	-607483.240576666	-1120389.8636676185	201
5	1113.774525224117042	-607483.240576666	-1120389.8636676185	-607249.2510181554	-1119369.4399474636	202
4	5478.711390109535387	-615154.5691399127	-1100295.2368817627	-610395.0507036299	-1102744.2208413146	203
4	208.066179295071237	-599007.3886569627	-1112756.687606804	-598804.9679651856	-1112804.8269722648	204
4	4812.946753751008146	-606445.9554358982	-1107094.1769617014	-603150.8153814077	-1110039.0184228793	205
4	3247.395473016926644	-601724.9487015232	-1110692.008844141	-599177.455202453	-1112402.5892173871	206
4	4335.852160307485974	-609872.9325247034	-1103763.0415224843	-606831.1538293399	-1106731.029260058	207
4	397.437912920992403	-599177.455202453	-1112402.5892173871	-599007.3886569627	-1112756.687606804	208
4	529.390267684422270	-606831.1538293399	-1106731.029260058	-606445.9554358982	-1107094.1769617014	209
4	1606.474154736742321	-603150.8153814077	-1110039.0184228793	-601724.9487015232	-1110692.008844141	210
4	1154.846972113874699	-610395.0507036299	-1102744.2208413146	-609872.9325247034	-1103763.0415224843	211
5	4324.419134235675301	-599177.455202453	-1112402.5892173871	-601433.0024734549	-1113141.2528173141	212
5	2778.491938427092464	-609131.878510762	-1109440.80304043	-609544.3486485742	-1106762.9711214826	213
5	1279.838766059381214	-609544.3486485742	-1106762.9711214826	-609657.701316271	-1105496.22823786	214
5	1783.838071990677690	-609657.701316271	-1105496.22823786	-609872.9325247034	-1103763.0415224843	215
5	2741.020593624252342	-609544.3486485742	-1106762.9711214826	-606955.669271227	-1107479.4665083438	216
5	4556.705239929343406	-607583.5698622912	-1111368.1313973367	-606955.669271227	-1107479.4665083438	217
5	766.208764231498890	-606955.669271227	-1107479.4665083438	-606831.1538293399	-1106731.029260058	218
5	4325.462311696986035	-606445.9554358982	-1107094.1769617014	-604034.4387581982	-1103749.4921759889	219
5	4145.273454099557057	-603150.8153814077	-1110039.0184228793	-602022.4330975004	-1106868.3557424657	220
4	2547.009647805910390	-611707.4103490971	-1110672.2511267327	-610215.835485436	-1109619.341769185	221
4	2860.573418168393800	-609131.878510762	-1109440.80304043	-607583.5698622912	-1111368.1313973367	222
4	2182.494857572941783	-603182.6409439258	-1112261.0674178116	-601724.9487015232	-1110692.008844141	223
4	1247.351288481819211	-610215.835485436	-1109619.341769185	-609131.878510762	-1109440.80304043	224
4	4034.523011657568077	-606656.0261859335	-1112534.5551234633	-603182.6409439258	-1112261.0674178116	225
4	1695.635023999835084	-607583.5698622912	-1111368.1313973367	-606656.0261859335	-1112534.5551234633	226
4	3009.193307464937334	-606656.0261859335	-1112534.5551234633	-605097.2703682631	-1114676.8627078384	227
4	5453.490823675007960	-601428.0985362232	-1119363.1241834164	-596610.5403098353	-1121523.60198766	228
4	6701.556968739871081	-605097.2703682631	-1114676.8627078384	-601428.0985362232	-1119363.1241834164	229
5	1495.701940906042637	-600793.3478347808	-1125515.52773292	-601206.5534845963	-1124184.6905311309	230
5	2018.775280586022973	-602305.3333311826	-1121019.7357521616	-601428.0985362232	-1119363.1241834164	231
5	3491.098584559675601	-601206.5534845963	-1124184.6905311309	-602305.3333311826	-1121019.7357521616	232
5	993.506164631725824	-596496.4945635198	-1121565.54328496	-596408.7011125945	-1120575.9237574972	233
5	468.105128356691921	-596408.7011125945	-1120575.9237574972	-596180.8399476707	-1120211.4630656429	234
5	5928.710900525376928	-601206.5534845963	-1124184.6905311309	-596705.9082072712	-1122020.8115950488	235
5	156.383917117217607	-596705.9082072712	-1122020.8115950488	-596592.1394130029	-1121913.5148523971	236
5	360.876916658866492	-596592.1394130029	-1121913.5148523971	-596496.4945635198	-1121565.54328496	237
5	123.171023101209229	-596526.724421218	-1122017.879500538	-596592.1394130029	-1121913.5148523971	238
4	6490.208221218877043	-600589.4356881045	-1102755.7077157572	-595786.1666857935	-1105665.2620630264	239
4	93.874643309799140	-582809.8968478926	-1109540.154786598	-582741.9809057452	-1109475.348355908	240
4	8589.280946764407418	-590819.0456207134	-1107323.324574139	-585433.5116484612	-1113148.523594454	241
4	5426.160772767589151	-595786.1666857935	-1105665.2620630264	-590993.4124317802	-1107330.9058309458	242
4	4628.572094068326805	-585433.5116484612	-1113148.523594454	-582809.8968478926	-1109540.154786598	243
4	174.531545161324715	-590993.4124317802	-1107330.9058309458	-590819.0456207134	-1107323.324574139	244
4	823.136715066691295	-601968.0890282094	-1097361.401034087	-602404.6328650787	-1096705.8302090056	245
4	6501.186195544994916	-602404.6328650787	-1096705.8302090056	-604314.796481248	-1090874.774857711	246
5	516.935240037971312	-606987.1777184084	-1098676.5583143644	-606972.0894195624	-1099193.2733089514	247
5	2509.145155418411832	-606972.0894195624	-1099193.2733089514	-604762.4486099333	-1099111.0936376825	248
5	3708.602407147464419	-589559.0138475709	-1113120.0459037684	-591836.7183303908	-1110420.5249372162	249
5	6696.126904781328449	-579931.6131113023	-1121926.8949892223	-582230.3390580602	-1117115.5219088942	250
5	2089.483763692797766	-582230.3390580602	-1117115.5219088942	-582245.2120467648	-1115041.3186848685	251
5	1473.425394529223013	-580799.4481257088	-1123045.611017909	-579931.6131113023	-1121926.8949892223	252
5	1242.848795064055594	-579931.6131113023	-1121926.8949892223	-579075.0398823135	-1121272.1291760951	253
5	6941.593602592232855	-610395.0507036299	-1102744.2208413146	-604034.4387581982	-1103749.4921759889	254
5	2883.891897792805594	-603337.4307723716	-1103986.658301182	-601332.7969955206	-1102745.916430477	255
5	742.263544173169635	-604034.4387581982	-1103749.4921759889	-603337.4307723716	-1103986.658301182	256
5	1030.157482254090610	-582245.2120467648	-1115041.3186848685	-582635.8371986523	-1114154.3781698942	257
5	8189.444944260432749	-575781.9739996158	-1119014.5169883184	-582245.2120467648	-1115041.3186848685	258
5	231.097000252135246	-600589.4356881045	-1102755.7077157572	-600819.8479201868	-1102737.9305722192	259
5	225.717939265862242	-601113.6585978456	-1102692.1108984686	-601332.7969955206	-1102745.916430477	260
5	297.361996241803581	-600819.8479201868	-1102737.9305722192	-601113.6585978456	-1102692.1108984686	261
5	5109.429681752801116	-601332.7969955206	-1102745.916430477	-604762.4486099333	-1099111.0936376825	262
5	1212.839022542251996	-604762.4486099333	-1099111.0936376825	-604319.0572820343	-1098006.2727090009	263
5	2084.359830686265923	-603337.4307723716	-1103986.658301182	-601890.1348838843	-1105449.2703715041	264
5	4685.896940609591184	-599121.4958705716	-1109865.292128913	-601813.5939633623	-1106874.7053833753	265
5	2872.593344500849980	-601113.6585978456	-1102692.1108984686	-600850.2061257772	-1099856.8780136108	266
5	686.048864474110133	-600929.951028794	-1103353.1060372703	-601113.6585978456	-1102692.1108984686	267
5	210.012351785246778	-601813.5939633623	-1106874.7053833753	-602022.4330975004	-1106868.3557424657	268
5	308.072580513818536	-601890.1348838843	-1105449.2703715041	-601599.4768495597	-1105550.137321297	269
5	2806.508331442919825	-601599.4768495597	-1105550.137321297	-600929.951028794	-1103353.1060372703	270
5	1555.683135619701943	-602022.4330975004	-1106868.3557424657	-601890.1348838843	-1105449.2703715041	271
5	5976.517665775634669	-595786.1666857935	-1105665.2620630264	-599121.4958705716	-1109865.292128913	272
5	10435.427275639509389	-598752.902725827	-1112494.3850270808	-590993.4124317802	-1107330.9058309458	273
4	4487.942452048004270	-596140.6628663689	-1120472.0353062302	-594297.4594807625	-1116573.388094414	274
4	3700.720637428432838	-594297.4594807625	-1116573.388094414	-593403.3615189606	-1113438.9394267015	275
4	1302.819925747846810	-587994.9273140952	-1099706.41446957	-587298.6976229027	-1098728.9237306342	276
4	8018.233498899280676	-590455.8799328989	-1106759.6490938552	-587994.9273140952	-1099706.41446957	277
4	3490.118199669407204	-591836.7183303908	-1110420.5249372162	-590819.0456207134	-1107323.324574139	278
4	712.121939430929615	-590819.0456207134	-1107323.324574139	-590455.8799328989	-1106759.6490938552	279
